tsne_1,tsne_2,state,persona_id,diary_index,token_index,token,decoded_text,token_type
36.189835,-23.39746,Grief,4,5,52,記,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記",content
-42.54451,-8.198615,Grief,4,5,53,を,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を",content
-65.1155,-38.154213,Grief,4,5,54,読み,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み",content
-60.27585,-29.216593,Grief,4,5,55,返,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返",content
-65.11309,-18.542196,Grief,4,5,56,して,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して",content
-64.798096,-24.558327,Grief,4,5,57,、,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、",content
-6.0530877,-50.451992,Grief,4,5,58,あ,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あ",content
9.501391,-75.50131,Grief,4,5,59,かり,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかり",content
8.709053,-73.01643,Grief,4,5,60,が,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりが",content
-7.7673616,-46.542595,Grief,4,5,61,いた,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた",content
-8.525902,-42.384804,Grief,4,5,62,�,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた�",content
-33.536625,-64.85527,Grief,4,5,63,�,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃",content
-27.389536,-58.998344,Grief,4,5,64,の,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の",content
-14.284238,-69.165474,Grief,4,5,65,日々,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々",content
-15.338809,-74.94358,Grief,4,5,66,が,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々が",content
-27.368258,-53.97203,Grief,4,5,67,どれ,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれ",content
-11.457527,-53.25795,Grief,4,5,68,ほど,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど",content
-11.571597,-51.653778,Grief,4,5,69,幸せ,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せ",content
34.60414,-34.19042,Grief,4,5,70,だった,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだった",content
11.038396,-51.6178,Grief,4,5,71,か,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったか",content
30.157137,-27.9076,Grief,4,5,72,を,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを",content
30.483738,-28.12153,Grief,4,5,73,改,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改",content
9.819554,-49.410233,Grief,4,5,74,めて,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて",content
9.787641,-49.706646,Grief,4,5,75,思い,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い",content
9.7989235,-50.59327,Grief,4,5,76,知,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知",content
9.927729,-51.42591,Grief,4,5,77,った,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った",content
46.91882,10.482121,Grief,4,5,78,。,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。",content
9.187747,43.08312,Grief,4,5,79,仕,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕",content
3.4419017,-61.879696,Grief,4,5,80,事,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事",content
-12.616919,-4.8666353,Grief,4,5,81,も,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も",content
-40.73882,-14.671101,Grief,4,5,82,手,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手",content
-41.834446,-8.04525,Grief,4,5,83,が,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が",content
-8.128899,-14.252873,Grief,4,5,84,動,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動",content
8.425686,-2.8219175,Grief,4,5,85,か,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動か",content
7.6724973,-6.453386,Grief,4,5,86,ず,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず",content
46.23172,-13.233784,Grief,4,5,87,、,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、",content
47.585705,-15.725287,Grief,4,5,88,デザイン,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザイン",content
48.859734,-13.953853,Grief,4,5,89,の,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインの",content
48.90481,-13.940111,Grief,4,5,90,プロジェクト,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクト",content
31.270077,-33.90988,Grief,4,5,91,を,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを",content
30.768074,-33.510685,Grief,4,5,92,中断,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断",content
45.32631,35.004993,Grief,4,5,93,した,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した",content
45.247135,34.51813,Grief,4,5,94,。,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。",content
45.144344,34.16146,Grief,4,5,95,でも,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも",content
45.2208,34.32595,Grief,4,5,96,、,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、",content
41.807594,-17.825157,Grief,4,5,97,彼,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼",content
41.751465,-17.835861,Grief,4,5,98,女の,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の",content
-40.41382,-7.850096,Grief,4,5,99,笑,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑",content
-3.7943723,-37.798504,Grief,4,5,100,�,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑�",content
0.8741306,-35.779964,Grief,4,5,101,�,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔",content
-26.56709,-70.192444,Grief,4,5,102,を,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を",content
-18.041563,-61.84331,Grief,4,5,103,思い出,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出",content
60.354523,29.589195,Grief,4,5,104,しながら,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら",content
-53.551594,-15.795219,Grief,4,5,105,、,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、",content
30.291344,-15.1459055,Grief,4,5,106,少,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少",content
-4.2700114,-56.962864,Grief,4,5,107,し�,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少し�",content
2.6245854,-59.50852,Grief,4,5,108,�,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しず",content
2.2285469,-48.201622,Grief,4,5,109,つ,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ",content
4.7290316,-34.83371,Grief,4,5,110,前に,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に",content
25.223589,-22.15375,Grief,4,5,111,進,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進",content
25.020676,-21.955248,Grief,4,5,112,もう,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もう",content
65.56404,25.42287,Grief,4,5,113,と,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もうと",content
8.224867,-29.957348,Grief,4,5,114,心,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もうと心",content
37.15944,-42.838852,Grief,4,5,115,に,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もうと心に",content
33.315056,-41.440243,Grief,4,5,116,決め,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もうと心に決め",content
-18.180399,0.47802466,Grief,4,5,117,た,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もうと心に決めた",content
-14.516616,0.5437745,Grief,4,5,118,。,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もうと心に決めた。",content
52.65379,-26.742636,Grief,4,5,119,」,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もうと心に決めた。」",content
53.19907,-25.47046,Grief,4,5,120,<|im_end|>,"<think>

</think>

「今日は金曜日。昨日からあかりがいない世界にいることに、まだ慣れられない。彼女が事故でいなくなってから、このシェアハウスで過ごす時間がどこか虚しく感じてしまう。昨日の日記を読み返して、あかりがいた頃の日々がどれほど幸せだったかを改めて思い知った。仕事も手が動かず、デザインのプロジェクトを中断した。でも、彼女の笑顔を思い出しながら、少しずつ前に進もうと心に決めた。」",special
-16.03995,-4.1854463,Grief,4,5,121,,,whitespace
-29.850082,-2.311249,Grief,4,5,122,,,whitespace
-37.43,-2.4614403,Grief,4,5,123,,,whitespace
-68.20865,28.750393,Grief,4,5,124,,,whitespace
-71.36932,35.990593,Grief,4,5,125,,,whitespace
60.051083,5.4649425,Grief,4,5,126,,,whitespace
53.592663,4.3748155,Grief,4,5,127,,,whitespace
49.665108,4.720482,Grief,4,5,128,,,whitespace
48.324707,4.6082687,Grief,4,5,129,,,whitespace
45.119064,5.645258,Grief,4,5,130,,,whitespace
43.96018,5.5868254,Grief,4,5,131,,,whitespace
36.637726,5.9062705,Grief,4,5,132,,,whitespace
36.322433,5.983313,Grief,4,5,133,,,whitespace
30.312971,7.0786843,Grief,4,5,134,,,whitespace
30.120008,7.415889,Grief,4,5,135,,,whitespace
29.199635,7.937557,Grief,4,5,136,,,whitespace
25.465635,8.173207,Grief,4,5,137,,,whitespace
24.815939,8.4379015,Grief,4,5,138,,,whitespace
24.410799,8.402214,Grief,4,5,139,,,whitespace
5.904638,16.164843,Grief,4,5,140,,,whitespace
5.3663673,16.242495,Grief,4,5,141,,,whitespace
5.10621,16.207186,Grief,4,5,142,,,whitespace
4.866753,16.114542,Grief,4,5,143,,,whitespace
3.988355,16.27389,Grief,4,5,144,,,whitespace
3.7614493,16.236294,Grief,4,5,145,,,whitespace
3.6287956,16.29013,Grief,4,5,146,,,whitespace
-61.30912,3.0513914,Grief,4,6,0,<think>,<think>,content
-64.70968,-11.314177,Grief,4,6,1,"

","<think>

",whitespace
15.159594,74.707565,Grief,4,6,2,</think>,"<think>

</think>",content
20.892017,69.46713,Grief,4,6,3,"

","<think>

</think>

",whitespace
18.221827,68.73964,Grief,4,6,4,「,"<think>

</think>

「",content
11.47273,63.536533,Grief,4,6,5,今日は,"<think>

</think>

「今日は",content
3.3915894,65.22789,Grief,4,6,6,土,"<think>

</think>

「今日は土",content
3.008981,62.914597,Grief,4,6,7,曜,"<think>

</think>

「今日は土曜",content
-29.44576,60.89275,Grief,4,6,8,日,"<think>

</think>

「今日は土曜日",content
7.705616,65.02861,Grief,4,6,9,。,"<think>

</think>

「今日は土曜日。",content
-62.863136,8.128946,Grief,4,6,10,昨日,"<think>

</think>

「今日は土曜日。昨日",content
69.18171,22.948793,Grief,4,6,11,の,"<think>

</think>

「今日は土曜日。昨日の",content
-31.598505,56.008373,Grief,4,6,12,日,"<think>

</think>

「今日は土曜日。昨日の日",content
-35.811718,45.1722,Grief,4,6,13,記,"<think>

</think>

「今日は土曜日。昨日の日記",content
-57.22666,22.162813,Grief,4,6,14,を,"<think>

</think>

「今日は土曜日。昨日の日記を",content
2.5111394,74.81114,Grief,4,6,15,読み,"<think>

</think>

「今日は土曜日。昨日の日記を読み",content
6.023301,76.74595,Grief,4,6,16,返,"<think>

</think>

「今日は土曜日。昨日の日記を読み返",content
-56.087196,40.664204,Grief,4,6,17,して,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して",content
-53.938705,35.775745,Grief,4,6,18,、,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、",content
32.254677,72.85364,Grief,4,6,19,あ,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あ",content
-45.42654,45.831524,Grief,4,6,20,かり,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかり",content
-67.50279,4.2968864,Grief,4,6,21,が,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかりが",content
44.668186,58.716732,Grief,4,6,22,い,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかりがい",content
-66.42065,13.889556,Grief,4,6,23,なくなって,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかりがいなくなって",content
53.24268,54.28259,Grief,4,6,24,から,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかりがいなくなってから",content
-45.680367,59.61468,Grief,4,6,25,初めて,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかりがいなくなってから初めて",content
74.22454,39.114044,Grief,4,6,26,の,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかりがいなくなってから初めての",content
-53.682053,57.090862,Grief,4,6,27,週,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかりがいなくなってから初めての週",content
-77.98282,2.8771482,Grief,4,6,28,末,"<think>

</think>

「今日は土曜日。昨日の日記を読み返して、あかりがいなくなってから初めての週末",content
